rep_id,rep_name,territory_id,hcp_id,activity_type,activity_date,duration_minutes,samples_left,outcome
REP-021,Rahul Shetty,TER-08,HCP-0206,Phone Call,2025-09-25,70,0,Neutral
REP-039,Pradeep Shah,TER-16,HCP-0397,Sample Drop,2025-09-25,42,1,Positive
REP-006,Sunita Reddy,TER-02,HCP-0049,Visit,2025-09-25,36,11,Positive
REP-020,Sneha Deshmukh,TER-08,HCP-0205,Sample Drop,2025-09-25,29,10,Positive
REP-049,Tarun Agarwal,TER-20,HCP-0498,Phone Call,2025-09-25,72,0,Neutral
REP-039,Pradeep Shah,TER-16,HCP-0411,Visit,2025-09-25,68,9,Neutral
REP-038,Smita Jain,TER-16,HCP-0398,Visit,2025-09-25,49,6,Positive
REP-011,Arun Rao,TER-04,HCP-0113,Visit,2025-09-25,58,4,Neutral
REP-018,Divya Bhat,TER-07,HCP-0177,Virtual Meeting,2025-09-25,50,0,Positive
REP-007,Sanjay Verma,TER-03,HCP-0079,Conference,2025-09-25,48,0,Positive
REP-048,Kalpana Khanna,TER-20,HCP-0484,Visit,2025-09-25,15,3,Follow-up Required
REP-009,Deepak Joshi,TER-03,HCP-0090,Visit,2025-09-25,56,5,Neutral
REP-048,Kalpana Khanna,TER-20,HCP-0496,Visit,2025-09-25,21,1,Declined Meeting
REP-044,Heena Venkatesh,TER-18,HCP-0435,Phone Call,2025-09-25,68,0,Positive
REP-027,Kiran Malhotra,TER-11,HCP-0283,Phone Call,2025-09-25,15,0,Follow-up Required
REP-009,Deepak Joshi,TER-03,HCP-0080,Phone Call,2025-09-26,57,0,Positive
REP-036,Tanvi Patil,TER-15,HCP-0372,Sample Drop,2025-09-26,20,12,Positive
REP-035,Ravi Ghosh,TER-14,HCP-0364,Visit,2025-09-26,54,1,Neutral
REP-050,Lakshmi Pillai,TER-20,HCP-0498,Sample Drop,2025-09-26,65,15,Positive
REP-029,Siddharth Chopra,TER-12,HCP-0296,Phone Call,2025-09-26,48,0,Neutral
REP-027,Kiran Malhotra,TER-11,HCP-0274,Conference,2025-09-26,48,0,Neutral
REP-029,Siddharth Chopra,TER-12,HCP-0298,Visit,2025-09-26,16,6,Follow-up Required
REP-024,Komal Dubey,TER-09,HCP-0239,Phone Call,2025-09-26,27,0,Neutral
REP-008,Kavita Nair,TER-03,HCP-0077,Visit,2025-09-26,19,11,Positive
REP-037,Naveen Deshpande,TER-15,HCP-0395,Visit,2025-09-26,57,3,No Show
REP-001,Rajesh Sharma,TER-01,HCP-0030,Phone Call,2025-09-26,35,0,Positive
REP-012,Pooja Iyer,TER-04,HCP-0129,Virtual Meeting,2025-09-26,16,0,Neutral
REP-047,Gopal Srivastava,TER-19,HCP-0469,Visit,2025-09-26,40,4,Positive
REP-014,Meera Das,TER-05,HCP-0132,Visit,2025-09-26,60,4,Positive
REP-037,Naveen Deshpande,TER-15,HCP-0393,Conference,2025-09-26,23,0,Positive
REP-041,Sameer Rajan,TER-17,HCP-0416,Phone Call,2025-09-26,44,0,Neutral
REP-015,Nikhil Mishra,TER-06,HCP-0162,Conference,2025-09-26,32,0,Positive
REP-044,Heena Venkatesh,TER-18,HCP-0444,Visit,2025-09-26,69,13,Neutral
REP-048,Kalpana Khanna,TER-20,HCP-0493,Virtual Meeting,2025-09-26,44,0,Neutral
REP-034,Varsha Roy,TER-14,HCP-0356,Conference,2025-09-27,19,0,Follow-up Required
REP-007,Sanjay Verma,TER-03,HCP-0079,Virtual Meeting,2025-09-27,16,0,Neutral
REP-006,Sunita Reddy,TER-02,HCP-0066,Visit,2025-09-27,42,1,Positive
REP-007,Sanjay Verma,TER-03,HCP-0098,Conference,2025-09-27,53,0,Positive
REP-044,Heena Venkatesh,TER-18,HCP-0446,Sample Drop,2025-09-27,35,1,Positive
REP-002,Priya Patel,TER-01,HCP-0024,Virtual Meeting,2025-09-27,56,0,Follow-up Required
REP-007,Sanjay Verma,TER-03,HCP-0080,Phone Call,2025-09-27,55,0,Positive
REP-004,Neha Gupta,TER-02,HCP-0066,Conference,2025-09-27,74,0,Neutral
REP-003,Amit Kumar,TER-01,HCP-0029,Phone Call,2025-09-27,72,0,Neutral
REP-044,Heena Venkatesh,TER-18,HCP-0444,Phone Call,2025-09-27,37,0,Positive
REP-010,Anjali Mehta,TER-04,HCP-0122,Sample Drop,2025-09-27,24,11,Positive
REP-005,Vikram Singh,TER-02,HCP-0056,Phone Call,2025-09-27,14,0,Declined Meeting
REP-044,Heena Venkatesh,TER-18,HCP-0442,Conference,2025-09-27,33,0,No Show
REP-041,Sameer Rajan,TER-17,HCP-0424,Sample Drop,2025-09-27,36,3,No Show
REP-003,Amit Kumar,TER-01,HCP-0031,Phone Call,2025-09-27,60,0,Positive
REP-035,Ravi Ghosh,TER-14,HCP-0351,Conference,2025-09-27,23,0,Neutral
REP-035,Ravi Ghosh,TER-14,HCP-0363,Phone Call,2025-09-27,45,0,Neutral
REP-006,Sunita Reddy,TER-02,HCP-0053,Phone Call,2025-09-27,34,0,Positive
REP-048,Kalpana Khanna,TER-20,HCP-0498,Conference,2025-09-29,33,0,Follow-up Required
REP-044,Heena Venkatesh,TER-18,HCP-0453,Visit,2025-09-29,53,0,Neutral
REP-042,Chitra Krishnan,TER-17,HCP-0426,Conference,2025-09-29,47,0,Positive
REP-037,Naveen Deshpande,TER-15,HCP-0393,Visit,2025-09-29,28,1,Follow-up Required
REP-034,Varsha Roy,TER-14,HCP-0357,Virtual Meeting,2025-09-29,30,0,Positive
REP-018,Divya Bhat,TER-07,HCP-0178,Phone Call,2025-09-29,11,0,Positive
REP-042,Chitra Krishnan,TER-17,HCP-0422,Visit,2025-09-29,40,9,Positive
REP-006,Sunita Reddy,TER-02,HCP-0067,Visit,2025-09-29,53,1,Positive
REP-012,Pooja Iyer,TER-04,HCP-0129,Phone Call,2025-09-29,57,0,Neutral
REP-037,Naveen Deshpande,TER-15,HCP-0381,Conference,2025-09-29,36,0,No Show
REP-016,Swati Chauhan,TER-06,HCP-0164,Sample Drop,2025-09-29,21,6,No Show
REP-026,Shruti Saxena,TER-10,HCP-0255,Virtual Meeting,2025-09-29,39,0,Follow-up Required
REP-027,Kiran Malhotra,TER-11,HCP-0281,Visit,2025-09-29,25,10,Neutral
REP-025,Gaurav Pandey,TER-10,HCP-0257,Visit,2025-09-29,49,1,Positive
REP-041,Sameer Rajan,TER-17,HCP-0433,Sample Drop,2025-09-29,60,1,Positive
REP-036,Tanvi Patil,TER-15,HCP-0375,Visit,2025-09-29,35,3,Positive
REP-008,Kavita Nair,TER-03,HCP-0096,Visit,2025-09-29,19,2,Positive
REP-016,Swati Chauhan,TER-06,HCP-0164,Visit,2025-09-29,30,5,Follow-up Required
REP-021,Rahul Shetty,TER-08,HCP-0205,Visit,2025-09-29,73,3,Neutral
REP-038,Smita Jain,TER-16,HCP-0414,Phone Call,2025-09-29,39,0,Positive
REP-041,Sameer Rajan,TER-17,HCP-0417,Sample Drop,2025-09-29,38,11,Neutral
REP-031,Harsh Mukherjee,TER-13,HCP-0334,Virtual Meeting,2025-09-29,46,0,Positive
REP-009,Deepak Joshi,TER-03,HCP-0071,Visit,2025-09-29,33,7,Neutral
REP-020,Sneha Deshmukh,TER-08,HCP-0212,Phone Call,2025-09-29,55,0,Follow-up Required
REP-010,Anjali Mehta,TER-04,HCP-0104,Visit,2025-09-29,20,3,Positive
REP-020,Sneha Deshmukh,TER-08,HCP-0210,Virtual Meeting,2025-09-29,25,0,Positive
REP-021,Rahul Shetty,TER-08,HCP-0215,Visit,2025-09-29,59,12,Positive
REP-049,Tarun Agarwal,TER-20,HCP-0495,Visit,2025-09-29,55,5,Follow-up Required
REP-039,Pradeep Shah,TER-16,HCP-0397,Sample Drop,2025-09-29,61,2,Positive
REP-011,Arun Rao,TER-04,HCP-0115,Virtual Meeting,2025-09-29,20,0,Follow-up Required
REP-035,Ravi Ghosh,TER-14,HCP-0362,Virtual Meeting,2025-09-30,47,0,Positive
REP-035,Ravi Ghosh,TER-14,HCP-0357,Phone Call,2025-09-30,21,0,Neutral
REP-007,Sanjay Verma,TER-03,HCP-0100,Sample Drop,2025-09-30,21,6,Neutral
REP-004,Neha Gupta,TER-02,HCP-0045,Visit,2025-09-30,68,5,Positive
REP-025,Gaurav Pandey,TER-10,HCP-0267,Sample Drop,2025-09-30,27,1,Positive
REP-009,Deepak Joshi,TER-03,HCP-0100,Virtual Meeting,2025-09-30,49,0,Positive
REP-023,Pranav Tiwari,TER-09,HCP-0241,Phone Call,2025-09-30,56,0,Positive
REP-001,Rajesh Sharma,TER-01,HCP-0027,Phone Call,2025-09-30,10,0,Positive
REP-007,Sanjay Verma,TER-03,HCP-0078,Sample Drop,2025-09-30,48,6,Positive
REP-049,Tarun Agarwal,TER-20,HCP-0490,Sample Drop,2025-09-30,55,11,Positive
REP-024,Komal Dubey,TER-09,HCP-0228,Sample Drop,2025-09-30,56,2,Neutral
REP-010,Anjali Mehta,TER-04,HCP-0117,Conference,2025-09-30,58,0,No Show
REP-029,Siddharth Chopra,TER-12,HCP-0309,Phone Call,2025-09-30,23,0,Neutral
REP-035,Ravi Ghosh,TER-14,HCP-0343,Sample Drop,2025-09-30,24,12,Positive
REP-023,Pranav Tiwari,TER-09,HCP-0221,Virtual Meeting,2025-09-30,37,0,Neutral
REP-029,Siddharth Chopra,TER-12,HCP-0298,Phone Call,2025-09-30,40,0,Positive
REP-037,Naveen Deshpande,TER-15,HCP-0373,Conference,2025-09-30,60,0,Neutral
REP-016,Swati Chauhan,TER-06,HCP-0161,Virtual Meeting,2025-09-30,23,0,Neutral
REP-021,Rahul Shetty,TER-08,HCP-0211,Visit,2025-09-30,75,15,Positive
REP-008,Kavita Nair,TER-03,HCP-0072,Visit,2025-09-30,30,5,No Show
REP-002,Priya Patel,TER-01,HCP-0016,Phone Call,2025-09-30,45,0,Positive
REP-011,Arun Rao,TER-04,HCP-0118,Phone Call,2025-09-30,47,0,No Show
REP-049,Tarun Agarwal,TER-20,HCP-0498,Virtual Meeting,2025-09-30,28,0,Follow-up Required
REP-039,Pradeep Shah,TER-16,HCP-0399,Visit,2025-10-01,69,0,Declined Meeting
REP-039,Pradeep Shah,TER-16,HCP-0406,Phone Call,2025-10-01,43,0,Declined Meeting
REP-036,Tanvi Patil,TER-15,HCP-0369,Sample Drop,2025-10-01,50,1,Positive
REP-008,Kavita Nair,TER-03,HCP-0079,Phone Call,2025-10-01,41,0,Neutral
REP-011,Arun Rao,TER-04,HCP-0102,Visit,2025-10-01,20,8,Positive
REP-011,Arun Rao,TER-04,HCP-0118,Virtual Meeting,2025-10-01,42,0,Declined Meeting
REP-003,Amit Kumar,TER-01,HCP-0011,Visit,2025-10-01,56,2,Positive
REP-044,Heena Venkatesh,TER-18,HCP-0449,Visit,2025-10-01,54,6,Positive
REP-031,Harsh Mukherjee,TER-13,HCP-0334,Phone Call,2025-10-01,52,0,Follow-up Required
REP-031,Harsh Mukherjee,TER-13,HCP-0341,Virtual Meeting,2025-10-01,55,0,Positive
REP-046,Isha Prasad,TER-19,HCP-0461,Visit,2025-10-01,60,1,Neutral
REP-044,Heena Venkatesh,TER-18,HCP-0452,Sample Drop,2025-10-01,70,14,Positive
REP-025,Gaurav Pandey,TER-10,HCP-0242,Conference,2025-10-01,24,0,Follow-up Required
REP-019,Vivek Kulkarni,TER-07,HCP-0179,Virtual Meeting,2025-10-01,30,0,Positive
REP-043,Arjun Subramaniam,TER-17,HCP-0419,Virtual Meeting,2025-10-01,33,0,Declined Meeting
REP-035,Ravi Ghosh,TER-14,HCP-0352,Phone Call,2025-10-01,40,0,Positive
REP-031,Harsh Mukherjee,TER-13,HCP-0317,Visit,2025-10-01,43,5,Positive
REP-031,Harsh Mukherjee,TER-13,HCP-0332,Virtual Meeting,2025-10-01,37,0,Positive
REP-047,Gopal Srivastava,TER-19,HCP-0475,Conference,2025-10-01,57,0,Neutral
REP-032,Aparna Chatterjee,TER-13,HCP-0323,Sample Drop,2025-10-01,55,0,Positive
REP-023,Pranav Tiwari,TER-09,HCP-0222,Sample Drop,2025-10-01,22,2,Positive
REP-037,Naveen Deshpande,TER-15,HCP-0388,Virtual Meeting,2025-10-01,52,0,Neutral
REP-040,Bhavna Thakur,TER-16,HCP-0413,Conference,2025-10-02,53,0,Neutral
REP-031,Harsh Mukherjee,TER-13,HCP-0317,Conference,2025-10-02,45,0,No Show
REP-025,Gaurav Pandey,TER-10,HCP-0252,Phone Call,2025-10-02,24,0,Follow-up Required
REP-020,Sneha Deshmukh,TER-08,HCP-0213,Visit,2025-10-02,18,0,Neutral
REP-025,Gaurav Pandey,TER-10,HCP-0252,Sample Drop,2025-10-02,21,7,Follow-up Required
REP-031,Harsh Mukherjee,TER-13,HCP-0341,Visit,2025-10-02,23,12,No Show
REP-011,Arun Rao,TER-04,HCP-0113,Visit,2025-10-02,20,8,Positive
REP-018,Divya Bhat,TER-07,HCP-0184,Conference,2025-10-02,33,0,Positive
REP-036,Tanvi Patil,TER-15,HCP-0376,Virtual Meeting,2025-10-02,47,0,Follow-up Required
REP-002,Priya Patel,TER-01,HCP-0006,Virtual Meeting,2025-10-02,15,0,Positive
REP-003,Amit Kumar,TER-01,HCP-0035,Virtual Meeting,2025-10-02,40,0,Neutral
REP-011,Arun Rao,TER-04,HCP-0119,Phone Call,2025-10-02,28,0,Positive
REP-024,Komal Dubey,TER-09,HCP-0241,Sample Drop,2025-10-02,55,6,Positive
REP-046,Isha Prasad,TER-19,HCP-0464,Phone Call,2025-10-02,44,0,Positive
REP-011,Arun Rao,TER-04,HCP-0118,Sample Drop,2025-10-02,56,9,Positive
REP-004,Neha Gupta,TER-02,HCP-0050,Phone Call,2025-10-02,61,0,Positive
REP-035,Ravi Ghosh,TER-14,HCP-0354,Visit,2025-10-03,27,1,Positive
REP-039,Pradeep Shah,TER-16,HCP-0411,Visit,2025-10-03,32,10,Positive
REP-040,Bhavna Thakur,TER-16,HCP-0400,Phone Call,2025-10-03,48,0,Neutral
REP-038,Smita Jain,TER-16,HCP-0405,Sample Drop,2025-10-03,68,7,Neutral
REP-046,Isha Prasad,TER-19,HCP-0468,Sample Drop,2025-10-03,19,11,Neutral
REP-037,Naveen Deshpande,TER-15,HCP-0393,Visit,2025-10-03,59,1,Positive
REP-018,Divya Bhat,TER-07,HCP-0178,Virtual Meeting,2025-10-03,42,0,Declined Meeting
REP-006,Sunita Reddy,TER-02,HCP-0067,Virtual Meeting,2025-10-03,40,0,Positive
REP-021,Rahul Shetty,TER-08,HCP-0200,Phone Call,2025-10-03,30,0,Positive
REP-027,Kiran Malhotra,TER-11,HCP-0288,Sample Drop,2025-10-03,23,0,Positive
REP-033,Ajay Sen,TER-14,HCP-0359,Sample Drop,2025-10-03,48,3,Follow-up Required
REP-048,Kalpana Khanna,TER-20,HCP-0497,Virtual Meeting,2025-10-03,36,0,Neutral
REP-046,Isha Prasad,TER-19,HCP-0462,Visit,2025-10-03,24,12,Follow-up Required
REP-049,Tarun Agarwal,TER-20,HCP-0499,Sample Drop,2025-10-03,67,4,Neutral
REP-024,Komal Dubey,TER-09,HCP-0233,Virtual Meeting,2025-10-03,51,0,Follow-up Required
REP-010,Anjali Mehta,TER-04,HCP-0107,Visit,2025-10-03,26,5,No Show
REP-047,Gopal Srivastava,TER-19,HCP-0459,Visit,2025-10-03,23,10,Neutral
REP-046,Isha Prasad,TER-19,HCP-0468,Visit,2025-10-03,57,3,Follow-up Required
REP-049,Tarun Agarwal,TER-20,HCP-0498,Visit,2025-10-04,34,12,Positive
REP-004,Neha Gupta,TER-02,HCP-0058,Sample Drop,2025-10-04,38,14,No Show
REP-038,Smita Jain,TER-16,HCP-0398,Visit,2025-10-04,65,10,Positive
REP-031,Harsh Mukherjee,TER-13,HCP-0330,Phone Call,2025-10-04,54,0,Positive
REP-044,Heena Venkatesh,TER-18,HCP-0441,Sample Drop,2025-10-04,46,12,Follow-up Required
REP-022,Shreya Menon,TER-09,HCP-0223,Conference,2025-10-04,20,0,Declined Meeting
REP-044,Heena Venkatesh,TER-18,HCP-0435,Phone Call,2025-10-04,36,0,Positive
REP-038,Smita Jain,TER-16,HCP-0398,Phone Call,2025-10-04,26,0,Positive
REP-033,Ajay Sen,TER-14,HCP-0359,Visit,2025-10-04,44,11,Positive
REP-039,Pradeep Shah,TER-16,HCP-0397,Visit,2025-10-04,32,0,Positive
REP-047,Gopal Srivastava,TER-19,HCP-0476,Phone Call,2025-10-04,59,0,Follow-up Required
REP-048,Kalpana Khanna,TER-20,HCP-0483,Sample Drop,2025-10-04,22,2,Positive
REP-035,Ravi Ghosh,TER-14,HCP-0364,Phone Call,2025-10-04,17,0,Follow-up Required
REP-034,Varsha Roy,TER-14,HCP-0364,Phone Call,2025-10-04,30,0,Positive
REP-006,Sunita Reddy,TER-02,HCP-0044,Phone Call,2025-10-04,61,0,Positive
REP-025,Gaurav Pandey,TER-10,HCP-0257,Sample Drop,2025-10-06,39,5,Positive
REP-047,Gopal Srivastava,TER-19,HCP-0471,Visit,2025-10-06,42,8,Follow-up Required
REP-031,Harsh Mukherjee,TER-13,HCP-0334,Visit,2025-10-06,19,5,Positive
REP-023,Pranav Tiwari,TER-09,HCP-0241,Conference,2025-10-06,46,0,Follow-up Required
REP-006,Sunita Reddy,TER-02,HCP-0045,Sample Drop,2025-10-06,30,11,No Show
REP-006,Sunita Reddy,TER-02,HCP-0037,Virtual Meeting,2025-10-06,38,0,Positive
REP-048,Kalpana Khanna,TER-20,HCP-0483,Virtual Meeting,2025-10-06,26,0,Positive
REP-043,Arjun Subramaniam,TER-17,HCP-0432,Conference,2025-10-06,16,0,Positive
REP-023,Pranav Tiwari,TER-09,HCP-0221,Visit,2025-10-06,32,10,Follow-up Required
REP-033,Ajay Sen,TER-14,HCP-0361,Phone Call,2025-10-06,30,0,Positive
REP-006,Sunita Reddy,TER-02,HCP-0059,Phone Call,2025-10-06,47,0,No Show
REP-009,Deepak Joshi,TER-03,HCP-0084,Phone Call,2025-10-06,54,0,Follow-up Required
REP-024,Komal Dubey,TER-09,HCP-0239,Sample Drop,2025-10-06,15,7,Positive
REP-016,Swati Chauhan,TER-06,HCP-0164,Conference,2025-10-06,38,0,Declined Meeting
REP-020,Sneha Deshmukh,TER-08,HCP-0214,Phone Call,2025-10-06,35,0,Positive
REP-040,Bhavna Thakur,TER-16,HCP-0398,Phone Call,2025-10-06,31,0,Neutral
REP-028,Pallavi Kapoor,TER-11,HCP-0274,Virtual Meeting,2025-10-06,47,0,Follow-up Required
REP-018,Divya Bhat,TER-07,HCP-0177,Phone Call,2025-10-06,21,0,Follow-up Required
REP-028,Pallavi Kapoor,TER-11,HCP-0291,Virtual Meeting,2025-10-06,37,0,Positive
REP-042,Chitra Krishnan,TER-17,HCP-0433,Virtual Meeting,2025-10-06,26,0,Neutral
REP-032,Aparna Chatterjee,TER-13,HCP-0334,Phone Call,2025-10-06,29,0,Positive
REP-025,Gaurav Pandey,TER-10,HCP-0249,Phone Call,2025-10-06,31,0,Follow-up Required
REP-038,Smita Jain,TER-16,HCP-0398,Visit,2025-10-06,75,11,Follow-up Required
REP-010,Anjali Mehta,TER-04,HCP-0117,Virtual Meeting,2025-10-06,19,0,No Show
REP-012,Pooja Iyer,TER-04,HCP-0104,Virtual Meeting,2025-10-07,55,0,Neutral
REP-022,Shreya Menon,TER-09,HCP-0236,Phone Call,2025-10-07,41,0,Positive
REP-014,Meera Das,TER-05,HCP-0151,Phone Call,2025-10-07,34,0,Positive
REP-031,Harsh Mukherjee,TER-13,HCP-0326,Virtual Meeting,2025-10-07,19,0,No Show
REP-011,Arun Rao,TER-04,HCP-0107,Visit,2025-10-07,43,2,Neutral
REP-048,Kalpana Khanna,TER-20,HCP-0483,Phone Call,2025-10-07,20,0,Positive
REP-031,Harsh Mukherjee,TER-13,HCP-0341,Phone Call,2025-10-07,47,0,No Show
REP-009,Deepak Joshi,TER-03,HCP-0068,Visit,2025-10-07,16,0,Neutral
REP-003,Amit Kumar,TER-01,HCP-0026,Visit,2025-10-07,40,13,Follow-up Required
REP-015,Nikhil Mishra,TER-06,HCP-0169,Visit,2025-10-07,27,15,Positive
REP-022,Shreya Menon,TER-09,HCP-0222,Phone Call,2025-10-07,43,0,Neutral
REP-010,Anjali Mehta,TER-04,HCP-0111,Visit,2025-10-07,21,0,Declined Meeting
REP-044,Heena Venkatesh,TER-18,HCP-0447,Phone Call,2025-10-07,70,0,Positive
REP-027,Kiran Malhotra,TER-11,HCP-0277,Visit,2025-10-07,34,3,Declined Meeting
REP-035,Ravi Ghosh,TER-14,HCP-0354,Visit,2025-10-07,42,11,Positive
REP-047,Gopal Srivastava,TER-19,HCP-0464,Conference,2025-10-07,59,0,Positive
REP-038,Smita Jain,TER-16,HCP-0406,Sample Drop,2025-10-07,59,8,Positive
REP-047,Gopal Srivastava,TER-19,HCP-0464,Virtual Meeting,2025-10-07,18,0,Positive
REP-021,Rahul Shetty,TER-08,HCP-0201,Visit,2025-10-07,40,5,Neutral
REP-032,Aparna Chatterjee,TER-13,HCP-0317,Phone Call,2025-10-07,39,0,Follow-up Required
REP-036,Tanvi Patil,TER-15,HCP-0392,Phone Call,2025-10-07,29,0,Positive
REP-011,Arun Rao,TER-04,HCP-0110,Visit,2025-10-07,49,9,Positive
REP-009,Deepak Joshi,TER-03,HCP-0100,Visit,2025-10-07,18,11,Positive
REP-043,Arjun Subramaniam,TER-17,HCP-0432,Sample Drop,2025-10-08,38,1,Neutral
REP-044,Heena Venkatesh,TER-18,HCP-0446,Virtual Meeting,2025-10-08,45,0,No Show
REP-049,Tarun Agarwal,TER-20,HCP-0499,Virtual Meeting,2025-10-08,35,0,Positive
REP-006,Sunita Reddy,TER-02,HCP-0046,Phone Call,2025-10-08,66,0,Neutral
REP-050,Lakshmi Pillai,TER-20,HCP-0483,Visit,2025-10-08,56,14,Declined Meeting
REP-023,Pranav Tiwari,TER-09,HCP-0241,Phone Call,2025-10-08,48,0,No Show
REP-041,Sameer Rajan,TER-17,HCP-0425,Conference,2025-10-08,43,0,Positive
REP-035,Ravi Ghosh,TER-14,HCP-0348,Virtual Meeting,2025-10-08,23,0,No Show
REP-045,Mohan Narayan,TER-18,HCP-0451,Visit,2025-10-08,31,11,Positive
REP-049,Tarun Agarwal,TER-20,HCP-0496,Phone Call,2025-10-08,32,0,Neutral
REP-024,Komal Dubey,TER-09,HCP-0238,Visit,2025-10-08,51,5,Neutral
REP-025,Gaurav Pandey,TER-10,HCP-0256,Visit,2025-10-08,49,11,Neutral
REP-019,Vivek Kulkarni,TER-07,HCP-0179,Visit,2025-10-08,22,0,Positive
REP-031,Harsh Mukherjee,TER-13,HCP-0326,Virtual Meeting,2025-10-08,27,0,Positive
REP-027,Kiran Malhotra,TER-11,HCP-0286,Visit,2025-10-08,55,7,Positive
REP-006,Sunita Reddy,TER-02,HCP-0042,Visit,2025-10-08,44,2,Positive
REP-041,Sameer Rajan,TER-17,HCP-0433,Sample Drop,2025-10-08,37,6,Positive
REP-012,Pooja Iyer,TER-04,HCP-0107,Visit,2025-10-08,47,3,Positive
REP-045,Mohan Narayan,TER-18,HCP-0438,Phone Call,2025-10-08,34,0,Neutral
REP-008,Kavita Nair,TER-03,HCP-0081,Visit,2025-10-08,24,3,Positive
REP-014,Meera Das,TER-05,HCP-0154,Visit,2025-10-08,26,6,No Show
REP-037,Naveen Deshpande,TER-15,HCP-0374,Virtual Meeting,2025-10-08,48,0,Follow-up Required
REP-013,Rohit Banerjee,TER-05,HCP-0131,Visit,2025-10-09,16,0,Neutral
REP-024,Komal Dubey,TER-09,HCP-0221,Virtual Meeting,2025-10-09,32,0,Follow-up Required
REP-034,Varsha Roy,TER-14,HCP-0352,Phone Call,2025-10-09,53,0,Neutral
REP-007,Sanjay Verma,TER-03,HCP-0080,Visit,2025-10-09,21,10,Neutral
REP-025,Gaurav Pandey,TER-10,HCP-0255,Phone Call,2025-10-09,50,0,Positive
REP-023,Pranav Tiwari,TER-09,HCP-0221,Sample Drop,2025-10-09,21,2,Positive
REP-046,Isha Prasad,TER-19,HCP-0479,Phone Call,2025-10-09,25,0,Positive
REP-025,Gaurav Pandey,TER-10,HCP-0259,Visit,2025-10-09,55,2,Positive
REP-015,Nikhil Mishra,TER-06,HCP-0167,Visit,2025-10-09,43,13,Positive
REP-013,Rohit Banerjee,TER-05,HCP-0145,Phone Call,2025-10-09,29,0,No Show
REP-042,Chitra Krishnan,TER-17,HCP-0425,Virtual Meeting,2025-10-09,40,0,Positive
REP-038,Smita Jain,TER-16,HCP-0406,Visit,2025-10-09,59,11,Positive
REP-038,Smita Jain,TER-16,HCP-0404,Virtual Meeting,2025-10-09,70,0,Neutral
REP-048,Kalpana Khanna,TER-20,HCP-0500,Sample Drop,2025-10-09,40,6,Follow-up Required
REP-040,Bhavna Thakur,TER-16,HCP-0410,Visit,2025-10-09,21,10,Positive
REP-049,Tarun Agarwal,TER-20,HCP-0486,Phone Call,2025-10-09,64,0,Positive
REP-021,Rahul Shetty,TER-08,HCP-0204,Visit,2025-10-09,56,6,Neutral
REP-027,Kiran Malhotra,TER-11,HCP-0281,Conference,2025-10-09,33,0,Declined Meeting
REP-044,Heena Venkatesh,TER-18,HCP-0447,Virtual Meeting,2025-10-09,30,0,No Show
REP-009,Deepak Joshi,TER-03,HCP-0089,Visit,2025-10-09,23,8,Neutral
REP-050,Lakshmi Pillai,TER-20,HCP-0496,Virtual Meeting,2025-10-09,56,0,Neutral
REP-003,Amit Kumar,TER-01,HCP-0035,Visit,2025-10-09,36,8,Neutral
REP-036,Tanvi Patil,TER-15,HCP-0384,Virtual Meeting,2025-10-09,28,0,Neutral
REP-002,Priya Patel,TER-01,HCP-0019,Conference,2025-10-10,50,0,Positive
REP-008,Kavita Nair,TER-03,HCP-0079,Conference,2025-10-10,37,0,Positive
REP-050,Lakshmi Pillai,TER-20,HCP-0487,Virtual Meeting,2025-10-10,67,0,Positive
REP-014,Meera Das,TER-05,HCP-0130,Virtual Meeting,2025-10-10,24,0,Follow-up Required
REP-002,Priya Patel,TER-01,HCP-0035,Phone Call,2025-10-10,60,0,No Show
REP-050,Lakshmi Pillai,TER-20,HCP-0485,Phone Call,2025-10-10,42,0,Follow-up Required
REP-042,Chitra Krishnan,TER-17,HCP-0420,Conference,2025-10-10,57,0,Follow-up Required
REP-007,Sanjay Verma,TER-03,HCP-0087,Conference,2025-10-10,53,0,Follow-up Required
REP-010,Anjali Mehta,TER-04,HCP-0114,Phone Call,2025-10-10,54,0,Positive
REP-037,Naveen Deshpande,TER-15,HCP-0375,Visit,2025-10-10,26,9,Follow-up Required
REP-007,Sanjay Verma,TER-03,HCP-0071,Virtual Meeting,2025-10-10,15,0,Positive
REP-046,Isha Prasad,TER-19,HCP-0472,Sample Drop,2025-10-10,47,0,Follow-up Required
REP-005,Vikram Singh,TER-02,HCP-0056,Conference,2025-10-10,38,0,Neutral
REP-026,Shruti Saxena,TER-10,HCP-0242,Phone Call,2025-10-10,16,0,Declined Meeting
REP-026,Shruti Saxena,TER-10,HCP-0267,Phone Call,2025-10-10,39,0,Neutral
REP-048,Kalpana Khanna,TER-20,HCP-0499,Virtual Meeting,2025-10-10,39,0,Follow-up Required
REP-027,Kiran Malhotra,TER-11,HCP-0281,Visit,2025-10-11,45,7,No Show
REP-002,Priya Patel,TER-01,HCP-0035,Virtual Meeting,2025-10-11,18,0,Follow-up Required
REP-010,Anjali Mehta,TER-04,HCP-0117,Phone Call,2025-10-11,33,0,Positive
REP-024,Komal Dubey,TER-09,HCP-0233,Phone Call,2025-10-11,22,0,Positive
REP-049,Tarun Agarwal,TER-20,HCP-0496,Visit,2025-10-11,45,5,Follow-up Required
